,0,1
1003,1,[1.2338365e+04 1.4722500e+01 2.9505200e+00 8.3590900e+05]
1004,-1,[1.2257522e+04 1.5857500e+01 2.9564500e+00 2.4845660e+06]
1005,1,[1.2268738e+04 1.5632500e+01 2.9089625e+00 1.2949220e+06]
1006,1,[1.2225457e+04 1.5417500e+01 2.8911500e+00 5.0533500e+05]
1007,1,[1.2352975e+04 1.5522500e+01 2.9861376e+00 1.1159490e+06]
1008,1,[1.2368547e+04 1.5160000e+01 3.0158200e+00 3.3689000e+04]
1009,1,[1.2420840e+04 1.4747499e+01 2.9801974e+00 5.4113000e+05]
1010,1,[1.2534405e+04 1.4897500e+01 2.9861376e+00 7.7484800e+05]
1011,1,[1.2736547e+04 1.6344999e+01 3.0217576e+00 9.8119300e+05]
1012,1,[1.2785525e+04 1.6487499e+01 3.0395701e+00 1.7497240e+06]
1013,1,[1.2811650e+04 1.6097500e+01 3.0217576e+00 4.8849100e+05]
1014,1,[1.284691e+04 1.570500e+01 3.021755e+00 1.644445e+06]
1015,1,[1.2848680e+04 1.5837501e+01 3.0395651e+00 6.5272500e+05]
1016,1,[1.2978680e+04 1.6410000e+01 3.0217576e+00 1.0696270e+06]
1017,1,[1.3023518e+04 1.5925000e+01 2.9920700e+00 2.6740700e+05]
1018,1,[1.3004607e+04 1.4515000e+01 2.9801998e+00 2.0634500e+05]
1019,1,[1.3029770e+04 1.3692500e+01 3.0098848e+00 1.1033160e+06]
1020,-1,[1.3110862e+04 1.3710000e+01 3.0514400e+00 1.5429573e+07]
1021,-1,[1.3103952e+04 1.4017500e+01 3.2295375e+00 2.0537672e+07]
1022,1,[1.2987178e+04 1.3337500e+01 3.2948401e+00 3.2741520e+06]
1023,1,[1.2955638e+04 1.3135000e+01 3.3185849e+00 1.5223230e+06]
1024,-1,[1.3105397e+04 1.2977500e+01 3.2889051e+00 5.6218600e+05]
1025,-1,[1.3139578e+04 1.3272500e+01 3.3245225e+00 4.5543350e+06]
1026,1,[1.3086840e+04 1.3685000e+01 3.3542051e+00 1.3475610e+06]
1027,1,[1.3130547e+04 1.3372499e+01 3.3423350e+00 1.7876240e+06]
1028,-1,[1.3226668e+04 1.3142500e+01 3.5679250e+00 6.2303640e+06]
1029,1,[1.3228835e+04 1.3112500e+01 3.6451025e+00 1.7644630e+06]
1030,1,[1.3245795e+04 1.3222500e+01 3.6629124e+00 1.8107850e+06]
1031,1,[1.3302090e+04 1.3332500e+01 3.5976124e+00 1.7876240e+06]
1032,1,[1.3235303e+04 1.2732500e+01 3.4966874e+00 3.0741200e+05]
1033,1,[1.3147895e+04 1.2687500e+01 3.4848149e+00 8.1274800e+05]
1034,1,[1.301284e+04 1.275750e+01 3.508560e+00 3.642630e+05]
1035,1,[1.2933897e+04 1.3227500e+01 3.5263700e+00 1.1959600e+06]
1036,-1,[1.3096030e+04 1.2990000e+01 3.7222774e+00 5.1796870e+06]
1037,-1,[1.3358168e+04 1.2860001e+01 3.7460275e+00 6.7167500e+05]
1038,1,[1.3342252e+04 1.3117500e+01 3.6807251e+00 3.1794000e+05]
1039,-1,[1.3330064e+04 1.3360000e+01 3.7341526e+00 1.8044680e+06]
1040,1,[1.3314610e+04 1.3392500e+01 3.7578976e+00 9.4960900e+05]
1041,1,[1.3274867e+04 1.3220000e+01 3.6510425e+00 1.0843650e+06]
1042,-1,[1.3256515e+04 1.2910000e+01 3.6272924e+00 1.9286970e+06]
1043,1,[1.3242260e+04 1.2412500e+01 3.7460275e+00 1.3033440e+06]
1044,1,[1.320223e+04 1.261500e+01 3.627295e+00 3.305740e+05]
1045,1,[1.3027805e+04 1.2467500e+01 3.5323076e+00 4.5059100e+05]
1046,1,[1.3047103e+04 1.2290000e+01 3.5263700e+00 4.5480200e+05]
1047,1,[1.3047186e+04 1.2227500e+01 3.5501175e+00 1.0527800e+05]
1048,-1,[1.3115189e+04 1.2050000e+01 3.5797975e+00 8.4012000e+05]
1049,-1,[1.3036008e+04 1.1675000e+01 3.5619900e+00 3.6847400e+05]
1050,1,[1.2998923e+04 1.1487500e+01 3.5738649e+00 3.7900200e+05]
1051,-1,[1.2806088e+04 1.1840000e+01 3.4966874e+00 2.0781920e+06]
1052,-1,[1.2842925e+04 1.2155000e+01 3.4491925e+00 8.0853700e+05]
1053,-1,[1.2868660e+04 1.1657499e+01 3.3542075e+00 4.6785630e+06]
1054,-1,[1.3050367e+04 1.2400000e+01 3.2829676e+00 5.2807550e+06]
1055,-1,[1.3051348e+04 1.2855000e+01 3.3423326e+00 5.5218360e+06]
1056,-1,[1.3060013e+04 1.3737500e+01 3.3007774e+00 4.2827170e+06]
1057,1,[1.3235518e+04 1.4092500e+01 3.2651601e+00 9.1170900e+05]
1058,1,[1.3352840e+04 1.3855000e+01 3.2532876e+00 1.7244570e+06]
1059,1,[1.341514e+04 1.377250e+01 3.330460e+00 2.865673e+06]
1060,1,[1.3497721e+04 1.3352500e+01 3.3126500e+00 1.1222660e+06]
1061,-1,[1.3533822e+04 1.3505000e+01 3.3007774e+00 1.6886620e+06]
1062,-1,[1.3531103e+04 1.3340000e+01 3.2889051e+00 2.5350990e+06]
1063,-1,[1.3609635e+04 1.3245000e+01 3.2651625e+00 5.1270480e+06]
1064,-1,[1.3638415e+04 1.2692500e+01 3.3185875e+00 1.2782879e+07]
1065,-1,[1.377609e+04 1.255500e+01 3.294840e+00 7.179973e+06]
1066,1,[1.3919516e+04 1.2762500e+01 3.2829700e+00 4.8722750e+06]
1067,1,[1.3831527e+04 1.2817500e+01 3.2473476e+00 4.4280010e+06]
1068,1,[1.3810317e+04 1.3647500e+01 3.2651601e+00 2.9246280e+06]
1069,-1,[1.3830275e+04 1.3992500e+01 3.2651575e+00 1.5539060e+06]
1070,1,[1.3815755e+04 1.4487500e+01 3.2532849e+00 3.2699410e+06]
1071,-1,[1.3720172e+04 1.4160000e+01 3.1998575e+00 4.6996190e+06]
1072,-1,[1.3916353e+04 1.3545000e+01 3.1761100e+00 2.7940830e+06]
1073,1,[1.4008072e+04 1.3317500e+01 3.1761100e+00 2.4487710e+06]
1074,-1,[1.3964588e+04 1.3195000e+01 3.1404901e+00 6.7020100e+06]
1075,1,[1.3920607e+04 1.3217500e+01 3.1642351e+00 2.6593270e+06]
1076,1,[1.40331875e+04 1.24675007e+01 3.22953987e+00 2.26979800e+06]
1077,1,[1.4068232e+04 1.1812500e+01 3.2889051e+00 2.9014670e+06]
1078,-1,[1.4067005e+04 1.1915000e+01 3.2889075e+00 1.6655010e+06]
1079,-1,[1.4284750e+04 1.1512500e+01 3.2592225e+00 1.3412440e+06]
1080,-1,[1.4227037e+04 1.1592500e+01 3.2354774e+00 9.2434300e+05]
1081,-1,[1.4241518e+04 1.1595000e+01 3.2236052e+00 4.2111300e+05]
1082,-1,[1.423342e+04 1.173750e+01 3.205795e+00 7.453700e+05]
1083,-1,[1.40943125e+04 1.17150002e+01 3.17017245e+00 1.24438800e+06]
1084,-1,[1.3997968e+04 1.1535000e+01 3.1226799e+00 1.0211990e+06]
1085,-1,[1.3940367e+04 1.1460000e+01 3.0870600e+00 1.1812210e+06]
1086,-1,[1.3857078e+04 1.1432500e+01 3.0217576e+00 5.5376300e+05]
1087,-1,[1.4004607e+04 1.1257500e+01 3.0158224e+00 1.3475610e+06]
1088,-1,[1.4065692e+04 1.1535000e+01 3.0573750e+00 5.0112400e+05]
1089,-1,[1.4060920e+04 1.1617500e+01 3.0276923e+00 2.3771820e+06]
1090,-1,[1.398594e+04 1.265250e+01 2.998010e+00 1.844474e+06]
1091,-1,[1.4100285e+04 1.2642500e+01 3.0336299e+00 1.3917780e+06]
1092,-1,[1.4202960e+04 1.2017500e+01 3.0217574e+00 1.1875380e+06]
1093,1,[1.4175103e+04 1.1485000e+01 2.9861374e+00 7.9379800e+05]
1094,1,[1.4197482e+04 1.2050000e+01 3.0039449e+00 6.1482500e+05]
1095,1,[1.4204803e+04 1.1937500e+01 3.0039475e+00 7.4115900e+05]
1096,1,[1.4169072e+04 1.2627500e+01 2.9802024e+00 9.4750400e+05]
1097,1,[1.4275940e+04 1.2217500e+01 3.0039475e+00 3.0741200e+05]
1098,1,[1.4222300e+04 1.2317500e+01 2.9861374e+00 4.5690700e+05]
1099,1,[1.4207963e+04 1.2227500e+01 3.0158200e+00 2.3371800e+05]
1100,1,[1.4217672e+04 1.2462500e+01 3.0514400e+00 3.3267900e+05]
1101,1,[1.4108530e+04 1.2625000e+01 3.0633125e+00 1.0169870e+06]
1102,-1,[1.3838522e+04 1.2545000e+01 3.0098851e+00 7.0536400e+05]
1103,1,[1.3723135e+04 1.2639999e+01 2.9386449e+00 2.7372300e+05]
1104,1,[1.3611867e+04 1.2785000e+01 2.9742649e+00 7.2010300e+05]
1105,1,[1.3536314e+04 1.3447500e+01 3.0217550e+00 1.2296490e+06]
1106,1,[1.3555824e+04 1.3352500e+01 3.0276952e+00 6.6114700e+05]
1107,1,[1.3484967e+04 1.3385000e+01 3.0395651e+00 6.1482500e+05]
1108,1,[1.3576980e+04 1.3635000e+01 3.0989325e+00 7.4537000e+05]
1109,1,[1.3499522e+04 1.3865000e+01 3.0633149e+00 1.1285820e+06]
1110,1,[1.3578902e+04 1.4360001e+01 3.0276952e+00 2.2529500e+05]
1111,1,[1.3584532e+04 1.3532500e+01 3.0158200e+00 1.3833560e+06]
1112,1,[1.364998e+04 1.380250e+01 3.015820e+00 1.122266e+06]
1113,1,[1.3545205e+04 1.4127501e+01 3.0039501e+00 4.9270200e+05]
1114,1,[1.3482025e+04 1.4055000e+01 2.9505174e+00 6.8641400e+05]
1115,1,[1.3410133e+04 1.3850000e+01 2.9327049e+00 1.5370600e+05]
1116,1,[1.3478500e+04 1.3757500e+01 2.9148974e+00 7.4326400e+05]
1117,1,[1.360834e+04 1.434000e+01 2.920835e+00 2.063450e+05]
1118,1,[1.3653135e+04 1.3887500e+01 3.0276899e+00 1.6044400e+06]
1119,1,[1.3630758e+04 1.3387500e+01 3.0276952e+00 1.1012100e+06]
1120,-1,[1.3672743e+04 1.2627501e+01 3.0455050e+00 2.4150820e+06]
1121,-1,[1.36379375e+04 1.22124996e+01 3.24734998e+00 9.42029300e+06]
1122,-1,[1.3547930e+04 1.2087500e+01 3.3482726e+00 4.4743240e+06]
1123,1,[1.3521053e+04 1.1862500e+01 3.3363976e+00 1.0485710e+06]
1124,1,[1.354374e+04 1.242500e+01 3.312650e+00 1.471789e+06]
1125,1,[1.3777505e+04 1.3800000e+01 3.3126476e+00 1.3686170e+06]
1126,-1,[1.3826127e+04 1.6355000e+01 3.3245225e+00 7.1905010e+06]
1127,1,[1.4002793e+04 1.7472500e+01 3.3007751e+00 3.2636200e+05]
1128,-1,[1.4020527e+04 1.5255000e+01 3.2651601e+00 3.0593840e+06]
1129,-1,[1.4013075e+04 1.5887500e+01 3.2354774e+00 2.0171300e+06]
1130,-1,[1.3991550e+04 1.5277500e+01 3.2414126e+00 7.9379800e+05]
1131,-1,[1.4003535e+04 1.5110000e+01 3.2473500e+00 1.9076410e+06]
1132,-1,[1.4085925e+04 1.4995000e+01 3.2651601e+00 6.3377500e+05]
1133,-1,[1.4081675e+04 1.4650000e+01 3.3185875e+00 3.3078410e+06]
1134,1,[1.3940990e+04 1.4962500e+01 3.2889051e+00 6.5693600e+05]
1135,1,[1.4012150e+04 1.5527500e+01 3.2770324e+00 7.3063100e+05]
1136,1,[1.4142715e+04 1.5810000e+01 3.2829700e+00 8.4012000e+05]
1137,1,[1.4203633e+04 1.5415000e+01 3.2473500e+00 1.5033730e+06]
1138,1,[1.4033200e+04 1.4889999e+01 3.2710950e+00 2.4824600e+06]
1139,1,[1.3943713e+04 1.4342500e+01 3.2651577e+00 1.0927880e+06]
1140,1,[1.3850923e+04 1.4177500e+01 3.2473500e+00 3.8531800e+05]
1141,1,[1.3812902e+04 1.3627501e+01 3.2532876e+00 2.8846200e+05]
1142,1,[1.3805915e+04 1.3987500e+01 3.2473526e+00 4.6151900e+05]
1143,1,[1.3817615e+04 1.4525000e+01 3.2532849e+00 9.7277100e+05]
1144,1,[1.393114e+04 1.481250e+01 3.265160e+00 2.631960e+05]
1145,1,[1.3820957e+04 1.5235001e+01 3.2532876e+00 3.8952900e+05]
1146,1,[1.3860383e+04 1.6325001e+01 3.2414150e+00 3.9163500e+05]
1147,1,[1.3872787e+04 1.6272501e+01 3.2354774e+00 5.5797400e+05]
1148,1,[1.3838487e+04 1.5287499e+01 3.1820450e+00 9.1381500e+05]
1149,1,[1.3756915e+04 1.3792500e+01 3.2057900e+00 5.9587500e+05]
1150,-1,[1.3774843e+04 1.3485001e+01 3.2414126e+00 1.7897290e+06]
1151,-1,[1.38450625e+04 1.33774996e+01 3.25328755e+00 7.60109000e+05]
1152,1,[1.3827303e+04 1.3132500e+01 3.2651601e+00 5.4113000e+05]
1153,1,[1.3789457e+04 1.2910000e+01 3.1820450e+00 4.1058500e+05]
1154,-1,[1.3603777e+04 1.2775000e+01 3.0039449e+00 3.8594990e+06]
1155,-1,[1.3587465e+04 1.2125000e+01 2.9030249e+00 3.3036300e+06]
1156,-1,[1.3474247e+04 1.2175000e+01 2.8436575e+00 4.2827170e+06]
1157,-1,[1.3411883e+04 1.3025000e+01 2.7249227e+00 6.3514340e+06]
1158,-1,[1.3517723e+04 1.2802500e+01 2.6655576e+00 4.6196070e+06]
1159,1,[1.34758096e+04 1.21050005e+01 2.68930244e+00 1.09699900e+06]
1160,1,[1.349251e+04 1.198500e+01 2.754605e+00 1.817102e+06]
1161,1,[1.3554365e+04 1.2542500e+01 2.8080375e+00 3.5752480e+06]
1162,1,[1.3591510e+04 1.2127501e+01 2.8852100e+00 2.4592990e+06]
1163,-1,[1.3665213e+04 1.2407500e+01 2.9030225e+00 1.3117660e+06]
1164,-1,[1.3637092e+04 1.2475000e+01 2.8792751e+00 2.2424260e+06]
1165,-1,[1.3655013e+04 1.2105000e+01 2.9030249e+00 7.7484800e+05]
1166,-1,[1.3742303e+04 1.1800000e+01 2.8911524e+00 8.8223100e+05]
1167,-1,[1.3752480e+04 1.1745000e+01 2.8970876e+00 1.7286680e+06]
1168,1,[1.3640848e+04 1.1422501e+01 2.8614650e+00 4.8217400e+05]
1169,-1,[1.3374838e+04 1.1197500e+01 2.7961650e+00 3.1078120e+06]
1170,-1,[1.3451480e+04 1.1182500e+01 2.8674026e+00 6.0640200e+05]
1171,-1,[1.3523235e+04 1.1955000e+01 2.8614650e+00 7.0747000e+05]
1172,-1,[1.351165e+04 1.132000e+01 2.837720e+00 7.601090e+05]
1173,-1,[1.368877e+04 1.103250e+01 2.808035e+00 1.768670e+05]
1174,-1,[1.3752125e+04 1.1602500e+01 2.8317826e+00 1.9581700e+05]
1175,-1,[1.3816910e+04 1.2180000e+01 2.7783551e+00 1.5286390e+06]
1176,-1,[1.3829872e+04 1.2602500e+01 2.7902274e+00 1.0927880e+06]
1177,1,[1.3873324e+04 1.1937500e+01 2.8020999e+00 2.2950600e+05]
1178,1,[1.3863175e+04 1.1632500e+01 2.7902250e+00 1.6845000e+04]
1179,1,[1.3934050e+04 1.1840000e+01 2.7546048e+00 4.6111900e+05]
1180,1,[1.3950678e+04 1.1612500e+01 2.7783551e+00 2.3161200e+05]
1181,1,[1.4062713e+04 1.2007500e+01 2.8258450e+00 1.3265100e+05]
1182,-1,[1.4043793e+04 1.1952500e+01 2.8495901e+00 1.2085940e+06]
1183,1,[1.4066683e+04 1.3200000e+01 2.8377199e+00 3.6005100e+05]
1184,1,[1.4054843e+04 1.1767500e+01 2.8377199e+00 6.9484000e+04]
1185,1,[1.3941995e+04 1.1045000e+01 2.7961650e+00 1.3896700e+05]
1186,1,[1.3962412e+04 1.1050000e+01 2.9505177e+00 5.2428500e+05]
1187,1,[1.38843125e+04 1.10424995e+01 2.92676997e+00 7.05364000e+05]
1188,1,[1.3754607e+04 1.0827500e+01 2.9089599e+00 4.1058500e+05]
1189,1,[1.36334375e+04 1.04925003e+01 2.80803752e+00 7.28525000e+05]
1190,1,[1.3692213e+04 1.0930000e+01 2.8020999e+00 2.1060000e+03]
1191,1,[1.3699933e+04 1.0557500e+01 2.7724175e+00 1.0485710e+06]
1192,1,[1.3697885e+04 1.0462500e+01 2.7308600e+00 5.2639000e+04]
1193,1,[1.3706487e+04 1.0660000e+01 2.7367976e+00 4.0005700e+05]
1194,1,[1.3634175e+04 1.0772500e+01 2.7130499e+00 2.5477300e+05]
1195,1,[1.3567907e+04 1.1050000e+01 2.6833649e+00 3.2215100e+05]
1196,1,[1.3698705e+04 1.1067500e+01 2.7071152e+00 5.1616400e+05]
1197,1,[1.3780558e+04 1.0690000e+01 2.7011776e+00 1.3265100e+05]
1198,1,[1.3848880e+04 1.0442500e+01 2.7071126e+00 3.4741800e+05]
1199,1,[1.3849840e+04 1.0945000e+01 2.7130475e+00 2.7372300e+05]
1200,1,[1.3870838e+04 1.1855000e+01 2.6596224e+00 9.1592000e+05]
1201,1,[1.3825885e+04 1.1867500e+01 2.7011776e+00 4.0637400e+05]
1202,1,[1.380922e+04 1.184000e+01 2.695240e+00 4.632240e+05]
1203,1,[1.3822420e+04 1.2300000e+01 2.6655576e+00 9.0539000e+04]
1204,1,[1.3886872e+04 1.2260000e+01 2.7011750e+00 4.3016700e+05]
1205,1,[1.3910862e+04 1.2905001e+01 2.7130499e+00 8.2959200e+05]
1206,1,[1.3937835e+04 1.2417500e+01 2.6655576e+00 8.5485900e+05]
1207,1,[1.3944385e+04 1.2120000e+01 2.6536825e+00 3.5126900e+05]
1208,1,[1.3940025e+04 1.2395000e+01 2.6833675e+00 1.7265600e+05]
1209,1,[1.3917603e+04 1.2565000e+01 2.6714950e+00 7.0010000e+04]
1210,1,[1.3863612e+04 1.2550000e+01 2.6655550e+00 8.6749200e+05]
1211,1,[1.3888228e+04 1.3015000e+01 2.7130475e+00 6.5483000e+05]
1212,1,[1.3937522e+04 1.3297501e+01 2.7130525e+00 1.1791200e+05]
1213,1,[1.3947225e+04 1.3445000e+01 2.7249224e+00 1.4949500e+05]
1214,1,[1.4083922e+04 1.3180000e+01 2.7902250e+00 1.4844230e+06]
1215,1,[1.4194567e+04 1.3545000e+01 2.7961626e+00 1.0317260e+06]
1216,1,[1.4177657e+04 1.3580000e+01 2.7249250e+00 7.9379800e+05]
1217,1,[1.4165912e+04 1.3727500e+01 2.6774302e+00 5.2007400e+05]
1218,1,[1.4239120e+04 1.3857500e+01 2.6833649e+00 4.9901900e+05]
1219,1,[1.430084e+04 1.384000e+01 2.695240e+00 7.306310e+05]
1220,1,[1.4237000e+04 1.3912500e+01 2.7427325e+00 5.0323000e+05]
1221,1,[1.4169415e+04 1.3697500e+01 2.7308602e+00 2.3371800e+05]
1222,1,[1.413345e+04 1.304000e+01 2.718990e+00 1.052780e+05]
1223,1,[1.4162397e+04 1.2922500e+01 2.6596198e+00 1.8844800e+06]
1224,1,[1.408518e+04 1.338250e+01 2.594315e+00 1.099104e+06]
1225,1,[1.3988338e+04 1.3545000e+01 2.5527575e+00 5.6008000e+05]
1226,1,[1.4106707e+04 1.2805000e+01 2.5765049e+00 4.6111900e+05]
1227,1,[1.4168003e+04 1.2740000e+01 2.5943174e+00 2.5898400e+05]
1228,1,[1.4231595e+04 1.2262500e+01 2.5883799e+00 2.0424000e+05]
1229,1,[1.4441928e+04 1.1662500e+01 2.5883799e+00 1.7269230e+06]
1230,1,[1.449722e+04 1.209500e+01 2.564635e+00 1.684450e+05]
1231,1,[1.4532527e+04 1.2907500e+01 2.5052700e+00 1.3075550e+06]
1232,-1,[1.454484e+04 1.266500e+01 2.439965e+00 1.612862e+06]
1233,-1,[1.4606902e+04 1.1527500e+01 2.4993324e+00 2.4592990e+06]
1234,-1,[1.4633275e+04 1.2202500e+01 2.4874551e+00 1.8550020e+06]
1235,-1,[1.4746683e+04 1.2415000e+01 2.4637074e+00 1.2212270e+06]
1236,-1,[1.4799830e+04 1.3432500e+01 2.3865325e+00 3.2278300e+06]
1237,-1,[1.4793388e+04 1.3720000e+01 2.3390398e+00 1.6191790e+06]
1238,1,[1.479013e+04 1.330750e+01 2.362790e+00 1.145427e+06]
1239,-1,[1.48301230e+04 1.31050005e+01 2.43996501e+00 4.98597600e+06]
1240,-1,[1.4868735e+04 1.2947500e+01 2.5349500e+00 3.6721040e+06]
1241,-1,[1.4925550e+04 1.2645000e+01 2.5586975e+00 3.0867570e+06]
1242,-1,[1.5104965e+04 1.2635000e+01 2.5468202e+00 3.9753050e+06]
1243,1,[1.51381875e+04 1.21750002e+01 2.54088736e+00 1.33282200e+06]
1244,1,[1.5118925e+04 1.2357500e+01 2.4993324e+00 7.1799700e+05]
1245,1,[1.5040495e+04 1.2755000e+01 2.4815176e+00 3.8952900e+05]
1246,-1,[1.5071343e+04 1.3812500e+01 2.5883799e+00 5.5797450e+06]
1247,-1,[1.5094165e+04 1.4790000e+01 2.6774302e+00 3.4741810e+06]
1248,-1,[1.522566e+04 1.456750e+01 2.724925e+00 6.849400e+06]
1249,1,[1.5421508e+04 1.5240000e+01 2.6596200e+00 2.2592700e+06]
1250,-1,[1.5447305e+04 1.5435000e+01 2.6358726e+00 5.2954930e+06]
1251,1,[1.5443817e+04 1.5772500e+01 2.6061900e+00 3.6468370e+06]
1252,1,[1.5450658e+04 1.6490000e+01 2.6061900e+00 2.8467230e+06]
1253,1,[1.53849375e+04 1.54300003e+01 2.55276012e+00 2.97726700e+06]
1254,1,[1.5286875e+04 1.4962500e+01 2.5290151e+00 7.0747000e+05]
1255,1,[1.5084203e+04 1.5110000e+01 2.4637101e+00 2.5772100e+06]
1256,1,[1.5146827e+04 1.4615000e+01 2.5171399e+00 2.5456270e+06]
1257,1,[1.5094832e+04 1.5115000e+01 2.5230775e+00 1.0127760e+06]
1258,1,[1.4909939e+04 1.5797500e+01 2.5112023e+00 7.3695000e+04]
1259,-1,[1.4882252e+04 1.5492500e+01 2.4755824e+00 4.1669110e+06]
1260,1,[1.4945098e+04 1.4747499e+01 2.4993300e+00 2.8214600e+05]
1261,1,[1.482114e+04 1.449750e+01 2.499330e+00 6.232470e+05]
1262,1,[1.4900195e+04 1.5405000e+01 2.5052650e+00 1.2633400e+05]
1263,1,[1.48701875e+04 1.48549995e+01 2.49932766e+00 3.41101000e+05]
1264,-1,[1.5084912e+04 1.4670000e+01 2.5052676e+00 2.3413870e+06]
1265,-1,[1.5199987e+04 1.5002501e+01 2.5052650e+00 1.2443880e+06]
1266,-1,[1.5220850e+04 1.4210000e+01 2.5765052e+00 3.0657010e+06]
1267,1,[1.5198695e+04 1.2962500e+01 2.5883799e+00 5.4113000e+05]
1268,-1,[1.5237423e+04 1.3090000e+01 2.5765052e+00 7.6853100e+05]
1269,-1,[1.5209535e+04 1.3155000e+01 2.5705676e+00 1.0401490e+06]
1270,1,[1.5151013e+04 1.3335000e+01 2.5705700e+00 8.5907000e+05]
1271,-1,[1.5216912e+04 1.2930000e+01 2.6180649e+00 3.3415300e+06]
1272,-1,[1.5118765e+04 1.2370000e+01 2.6952400e+00 3.1162350e+06]
1273,1,[1.505587e+04 1.176000e+01 2.695240e+00 1.177010e+06]
1274,1,[1.5004428e+04 1.2195000e+01 2.6061900e+00 8.5275300e+05]
1275,-1,[1.510827e+04 1.233250e+01 2.689305e+00 2.404554e+06]
1276,1,[1.5216303e+04 1.1655000e+01 2.7249250e+00 7.9169200e+05]
1277,-1,[1.5159625e+04 1.1235000e+01 2.7071152e+00 1.2338610e+06]
1278,-1,[1.5132107e+04 1.1022500e+01 2.7308600e+00 1.0927880e+06]
1279,-1,[1.5211875e+04 1.0802500e+01 2.7189851e+00 7.3905300e+05]
1280,1,[1.5238107e+04 1.0905000e+01 2.6774275e+00 2.0634500e+05]
1281,1,[1.5210373e+04 1.1010000e+01 2.7130475e+00 1.4507340e+06]
1282,-1,[1.5338641e+04 1.1625000e+01 2.7427325e+00 1.1812210e+06]
1283,-1,[1.5435752e+04 1.1807500e+01 2.7130501e+00 4.5374900e+05]
1284,-1,[1.5403942e+04 1.1895000e+01 2.7308600e+00 9.8962000e+04]
1285,-1,[1.54137e+04 1.16750e+01 2.76648e+00 8.10116e+05]
1286,-1,[1.5233178e+04 1.1070000e+01 2.7724152e+00 1.0864710e+06]
1287,-1,[1.4887872e+04 1.1532500e+01 2.7842898e+00 1.1391100e+06]
1288,1,[1.485078e+04 1.130750e+01 2.790225e+00 5.263910e+05]
1289,1,[1.4895967e+04 1.1889999e+01 2.8020999e+00 2.1055600e+05]
1290,1,[1.4736529e+04 1.2057500e+01 2.7783551e+00 2.8425100e+05]
1291,1,[1.4575513e+04 1.1840000e+01 2.7546048e+00 5.2639100e+05]
1292,1,[1.45199375e+04 1.12425003e+01 2.74273491e+00 5.87452000e+05]
1293,1,[1.4528787e+04 1.0917500e+01 2.7605426e+00 4.2532400e+05]
1294,1,[1.459912e+04 1.060250e+01 2.778350e+00 3.811070e+05]
1295,1,[1.4404107e+04 1.0717500e+01 2.7486725e+00 1.1327930e+06]
1296,1,[1.4452527e+04 1.0570000e+01 2.7308600e+00 6.4219700e+05]
1297,1,[1.4413270e+04 1.1130000e+01 2.6833675e+00 1.1433210e+06]
1298,1,[1.4425047e+04 1.1240000e+01 2.7189851e+00 2.8425100e+05]
1299,1,[1.4494857e+04 1.0732500e+01 2.7189875e+00 3.5584000e+05]
1300,-1,[1.4435258e+04 1.0570000e+01 2.7011750e+00 1.2275440e+06]
1301,1,[1.4429475e+04 1.0340000e+01 2.6893024e+00 7.7484800e+05]
1302,1,[1.424582e+04 1.125500e+01 2.624000e+00 1.002248e+06]
1303,1,[1.4337250e+04 1.1450001e+01 2.6240001e+00 5.1375800e+05]
1304,1,[1.4529902e+04 1.1445000e+01 2.6596227e+00 2.8425100e+05]
1305,1,[1.4582430e+04 1.1912500e+01 2.7130525e+00 2.9056800e+05]
1306,-1,[1.4606235e+04 1.1722500e+01 2.7961650e+00 2.3824460e+06]
1307,1,[1.4612735e+04 1.1317500e+01 2.8317826e+00 4.7375200e+05]
1308,1,[1.443050e+04 1.147250e+01 2.825845e+00 7.474750e+05]
1309,1,[1.4394125e+04 1.1135000e+01 2.8199124e+00 6.2745800e+05]
1310,1,[1.4520558e+04 1.1202500e+01 2.8139749e+00 3.0951800e+05]
1311,1,[1.4607435e+04 1.1120000e+01 2.7605450e+00 1.5581200e+05]
1312,1,[1.4718258e+04 1.0990000e+01 2.7783501e+00 2.1056000e+04]
1313,1,[1.4676203e+04 1.1125000e+01 2.7486725e+00 1.2633400e+05]
1314,1,[1.4597675e+04 1.1337500e+01 2.7546051e+00 3.6005100e+05]
1315,1,[1.4642658e+04 1.2092500e+01 2.7783501e+00 3.2846800e+05]
1316,1,[1.4717455e+04 1.2442500e+01 2.8377199e+00 1.6086510e+06]
1317,-1,[1.48971875e+04 1.20225000e+01 2.98020005e+00 2.54983800e+06]
1318,-1,[1.4902803e+04 1.3277500e+01 3.0395651e+00 1.2822880e+06]
1319,-1,[1.4868082e+04 1.4107500e+01 2.9980075e+00 8.2538100e+05]
1320,1,[1.5005308e+04 1.3517500e+01 3.0098825e+00 4.3795700e+05]
1321,1,[1.5088900e+04 1.2955000e+01 2.9801974e+00 6.2114100e+05]
1322,1,[1.5066022e+04 1.2602500e+01 2.9980075e+00 8.2117000e+05]
1323,1,[1.5101765e+04 1.2072500e+01 3.0039449e+00 4.8428000e+04]
1324,1,[1.5027138e+04 1.2285000e+01 3.0336275e+00 6.4640800e+05]
1325,1,[1.4993905e+04 1.2727500e+01 3.0098825e+00 5.1375800e+05]
1326,1,[1.4970845e+04 1.2690000e+01 2.9920700e+00 8.3852000e+04]
1327,1,[1.5185022e+04 1.2930000e+01 3.0217576e+00 5.0534000e+04]
